record_id,source_pdf,source_page,topic_guess,image_index,image_xref,image_filename,image_path,image_width,image_height,image_rect,image_area,page_text,question_prompt
84,korszovet_kepek.pdf,43,HEMANGIOMA,1,359,page_043_img_01.jpg,data/imported/korszovet_kepek/images/page_043_img_01.jpg,945,574,"70.8,91.8,524.5,367.5",125057.5,"Neoplasztikus poligonális sejtek, prominens sejtmagvacskákkal! ez fenn nem tipikus magforma: nagyon rosszindulatúnál gyakori, hogy még az osztódása is aberrált. homogén citoplazmamaradvány, elhalás esetleg vérzéssel: rosszindulatú. HEMANGIOMA- ér endotheliumának jóindulatú daganata. Ca gyakoribb, mint más fajban. Bőr alatti ksz ben van ált. Gyakran visceralisan: lép, máj gyakori. Lassú növekedésű, benign,","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
85,korszovet_kepek.pdf,43,HEMANGIOMA,2,361,page_043_img_02.jpg,data/imported/korszovet_kepek/images/page_043_img_02.jpg,945,583,"70.8,416.1,524.5,695.8",126894.6,"Neoplasztikus poligonális sejtek, prominens sejtmagvacskákkal! ez fenn nem tipikus magforma: nagyon rosszindulatúnál gyakori, hogy még az osztódása is aberrált. homogén citoplazmamaradvány, elhalás esetleg vérzéssel: rosszindulatú. HEMANGIOMA- ér endotheliumának jóindulatú daganata. Ca gyakoribb, mint más fajban. Bőr alatti ksz ben van ált. Gyakran visceralisan: lép, máj gyakori. Lassú növekedésű, benign,","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
86,korszovet_kepek.pdf,44,HEMANGIOMA,1,364,page_044_img_01.jpg,data/imported/korszovet_kepek/images/page_044_img_01.jpg,945,334,"70.8,154.7,524.5,314.9",72644.0,"jól kimetszhető, de recidivára hajlamos. Bo, eq van congenitalis forma. (Emberben is van, amit kinő) Főleg bőr, bőralatti ksz, szoliter. Ritkán multiplex. Gyakran sötét színű a metszéslapon is, hiszen érköteg, tele vérrel. tipikus szövettani megjelenésében 2 variáns van a kapilláris és a cavernosus (öblös). Mindig vérrel teltek, jól diff endothel borítással. Ált jól körülírt, ált 1 cavernarendszer.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
87,korszovet_kepek.pdf,44,HEMANGIOMA,2,366,page_044_img_02.jpg,data/imported/korszovet_kepek/images/page_044_img_02.jpg,945,581,"70.8,379.5,524.5,658.2",126441.0,"jól kimetszhető, de recidivára hajlamos. Bo, eq van congenitalis forma. (Emberben is van, amit kinő) Főleg bőr, bőralatti ksz, szoliter. Ritkán multiplex. Gyakran sötét színű a metszéslapon is, hiszen érköteg, tele vérrel. tipikus szövettani megjelenésében 2 variáns van a kapilláris és a cavernosus (öblös). Mindig vérrel teltek, jól diff endothel borítással. Ált jól körülírt, ált 1 cavernarendszer.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
88,korszovet_kepek.pdf,45,HEMANGIOMA,1,369,page_045_img_01.jpg,data/imported/korszovet_kepek/images/page_045_img_01.jpg,945,599,"70.8,70.8,524.5,358.5",130500.7,gazdag fibrovascularis stroma. Gyakran vannak hízósejtek a hemangiomában: sok granulummal!,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
89,korszovet_kepek.pdf,45,HEMANGIOMA,2,371,page_045_img_02.jpg,data/imported/korszovet_kepek/images/page_045_img_02.jpg,945,613,"70.8,394.1,524.5,688.4",133471.8,gazdag fibrovascularis stroma. Gyakran vannak hízósejtek a hemangiomában: sok granulummal!,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
90,korszovet_kepek.pdf,46,ADENOMA SIMPLEX,1,374,page_046_img_01.jpg,data/imported/korszovet_kepek/images/page_046_img_01.jpg,945,484,"70.8,187.7,524.5,420.1",105439.3,"hám eredetű daganatok: ADENOMA SIMPLEX- kutya emlőmirigy. mirigyhám eredetű benignus, jól demarkált, nem infiltratív. A.Simplex, ha egy sejttípus és A.complex, ha több sejttípus érintett. Jól differenciált= tubuláris adenoma, mirigy akar még lenni. Demarkált is, szépen.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
91,korszovet_kepek.pdf,46,ADENOMA SIMPLEX,2,376,page_046_img_02.jpg,data/imported/korszovet_kepek/images/page_046_img_02.jpg,945,632,"70.8,430.5,524.5,734.0",137644.9,"hám eredetű daganatok: ADENOMA SIMPLEX- kutya emlőmirigy. mirigyhám eredetű benignus, jól demarkált, nem infiltratív. A.Simplex, ha egy sejttípus és A.complex, ha több sejttípus érintett. Jól differenciált= tubuláris adenoma, mirigy akar még lenni. Demarkált is, szépen.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
92,korszovet_kepek.pdf,47,ADENOMA SIMPLEX,1,379,page_047_img_01.jpg,data/imported/korszovet_kepek/images/page_047_img_01.jpg,945,484,"70.8,129.7,524.5,361.9",105325.9,"Viszonylag uniform sejtek, szépen egy sejtrétegben ülnek, de 2-3 sejtréteg is burkolhatja a tubulusokat. Magok szép kerekdedek, egyformák. Szép stróma. Nem lesz osztódó alak, ez nem rosszindulatú. Ritkán Intestinalis adenoma, ált.melléklelet endoszkópos vizsgálatnál; nem szokott elég nagy lenni subileushoz sem:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
93,korszovet_kepek.pdf,47,ADENOMA SIMPLEX,2,381,page_047_img_02.jpg,data/imported/korszovet_kepek/images/page_047_img_02.jpg,945,651,"70.8,410.5,524.2,722.9",141639.0,"Viszonylag uniform sejtek, szépen egy sejtrétegben ülnek, de 2-3 sejtréteg is burkolhatja a tubulusokat. Magok szép kerekdedek, egyformák. Szép stróma. Nem lesz osztódó alak, ez nem rosszindulatú. Ritkán Intestinalis adenoma, ált.melléklelet endoszkópos vizsgálatnál; nem szokott elég nagy lenni subileushoz sem:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
94,korszovet_kepek.pdf,48,ADENOCARCINOMA,1,384,page_048_img_01.jpg,data/imported/korszovet_kepek/images/page_048_img_01.jpg,945,628,"70.8,70.9,524.5,372.1",136669.7,"Kb ugy néz ki mint az emlőmirigyben. Teljesen szabályos hengerhám is lehet: Viszont hajlamos adenocarcinomává transzformálódni, ami már rosszindulatú: ADENOCARCINOMA Bél makroszkóposan gyűrűszerű megvastagodás vagy egyenetlen bél. Subileust, ileust, obstrukciót okoz, vérezgethet.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
95,korszovet_kepek.pdf,48,ADENOCARCINOMA,2,386,page_048_img_02.jpg,data/imported/korszovet_kepek/images/page_048_img_02.jpg,945,487,"70.8,407.6,524.5,641.2",105938.3,"Kb ugy néz ki mint az emlőmirigyben. Teljesen szabályos hengerhám is lehet: Viszont hajlamos adenocarcinomává transzformálódni, ami már rosszindulatú: ADENOCARCINOMA Bél makroszkóposan gyűrűszerű megvastagodás vagy egyenetlen bél. Subileust, ileust, obstrukciót okoz, vérezgethet.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
96,korszovet_kepek.pdf,49,ADENOCARCINOMA,1,389,page_049_img_01.jpg,data/imported/korszovet_kepek/images/page_049_img_01.jpg,945,536,"70.8,70.8,524.5,327.9",116597.9,"Colorectalis endoszkópvizsgálaton vették észre, belőle biopszia. Sebészi kimetszésnél ép szöveti szél kell a sebszélek egyesítéséhez, ezt keressük a metszeten. Tipikus h malignitásnak megfelelően szeret egyre mélyebbre terjedni. Transversalisan, oldalra is terjedhet egyébként.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
97,korszovet_kepek.pdf,49,ADENOCARCINOMA,2,391,page_049_img_02.jpg,data/imported/korszovet_kepek/images/page_049_img_02.jpg,945,643,"70.8,338.2,524.5,646.8",139958.3,"Colorectalis endoszkópvizsgálaton vették észre, belőle biopszia. Sebészi kimetszésnél ép szöveti szél kell a sebszélek egyesítéséhez, ezt keressük a metszeten. Tipikus h malignitásnak megfelelően szeret egyre mélyebbre terjedni. Transversalisan, oldalra is terjedhet egyébként.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
98,korszovet_kepek.pdf,50,ADENOCARCINOMA,1,401,page_050_img_01.jpg,data/imported/korszovet_kepek/images/page_050_img_01.jpg,945,492,"70.8,87.8,524.5,323.9",107095.0,"Egészséges crypták rengeteg kehelysejttel: Limfociták, plazmasejtek normálisak itt a hámrétegben, bélbeli immunitás. Tumorosan: Nem egy sejtrétegben ülnek a mirigyhámsejtek, hanem sok sejtrétegben, össze-vissza. A magok heterogének, nagyobb pleomorfizmus. A magok nem basalisan ülnek, hanem akár a felszínhez közel is. Azaz a sejtmagok polaritásukat vesztik. Osztódó alak sárga, apoptotikus piros. Halódó, zsugorodó sejtek, sok van.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
99,korszovet_kepek.pdf,50,ADENOCARCINOMA,2,403,page_050_img_02.jpg,data/imported/korszovet_kepek/images/page_050_img_02.jpg,945,634,"70.8,380.2,524.5,684.4",138007.8,"Egészséges crypták rengeteg kehelysejttel: Limfociták, plazmasejtek normálisak itt a hámrétegben, bélbeli immunitás. Tumorosan: Nem egy sejtrétegben ülnek a mirigyhámsejtek, hanem sok sejtrétegben, össze-vissza. A magok heterogének, nagyobb pleomorfizmus. A magok nem basalisan ülnek, hanem akár a felszínhez közel is. Azaz a sejtmagok polaritásukat vesztik. Osztódó alak sárga, apoptotikus piros. Halódó, zsugorodó sejtek, sok van.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
100,korszovet_kepek.pdf,51,PAPILLOMA,1,406,page_051_img_01.jpg,data/imported/korszovet_kepek/images/page_051_img_01.jpg,945,698,"70.8,91.8,524.5,426.8",151933.3,"rosszabb indulatú változat, mélyre terjed: PAPILLOMA kutya, szájüreg, multiplex papilloma. Sokszor vírusos háttér, sok törzs, minden fajnak saját. Gyakori fiatal álllatokban: bo, eq, de fe ritkább. Jellemzően spontán regresszál de ki is metszhető. Szájban nagyon zavaró lehet.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
101,korszovet_kepek.pdf,51,PAPILLOMA,2,408,page_051_img_02.jpg,data/imported/korszovet_kepek/images/page_051_img_02.jpg,945,517,"70.8,466.0,524.5,714.2",112583.5,"rosszabb indulatú változat, mélyre terjed: PAPILLOMA kutya, szájüreg, multiplex papilloma. Sokszor vírusos háttér, sok törzs, minden fajnak saját. Gyakori fiatal álllatokban: bo, eq, de fe ritkább. Jellemzően spontán regresszál de ki is metszhető. Szájban nagyon zavaró lehet.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
102,korszovet_kepek.pdf,52,PAPILLOMA,1,411,page_052_img_01.jpg,data/imported/korszovet_kepek/images/page_052_img_01.jpg,945,672,"70.8,272.5,524.5,595.0",146263.3,"Szoliter papillománál nem valószínű h vírusos onkogenezisról van szó. Ha vírusos, akkor egy leszedett papillomából lehet autovakcinát létrehozni. Többrétegű elszarusodó laphámból álló benignus, jól differenciált, szinte mindig a felületről kifelé nő = exophytikus. Ritkán endofitikus, olyankor invert papillomának hívjuk. Szabályalan, ujjszerű papillaris növedékeket képez. Malignus transzformáció: malignus laphámcarcinoma jöhet létre. Nagyméretű keratinohyalin granulumok és KOILOCYTÁK: olyan keratinociták, amelyek citoplazmája világos és excentrikus vesicularis vagy piknotikus sejtmaggal, perinuclearis halóval rendelkeznek. Ritkán basofil intranuclearis vírus zárványok. Intracitoplazmikus eozinofil zárványok: keratin! Felső elhalt vastag keratinréteg, mert hyperkeratosis lesz papilloma esetén. Vírusos háttér: keratohyalin granulumok, felszínhez közeli basofil szemcsék:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
103,korszovet_kepek.pdf,53,PAPILLOMA,1,414,page_053_img_01.jpg,data/imported/korszovet_kepek/images/page_053_img_01.jpg,945,592,"70.8,70.8,524.5,355.0",128890.4,"Nyílnál: árnyéksejtek, ghost sejtek nem csak vírusos papillománál, de ez is a felszínhez közel. Nagy sejtmag körülötte szinte üres cypl állomány. Koilocyták: egyértelmű jel a vírusos háttérre. Sejtmag mellett, perinuclearis halo egy üres terület, HALO van és kevés cytoplazma maradvány.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
104,korszovet_kepek.pdf,53,PAPILLOMA,2,416,page_053_img_02.jpg,data/imported/korszovet_kepek/images/page_053_img_02.jpg,945,548,"70.8,436.2,524.5,699.5",119410.2,"Nyílnál: árnyéksejtek, ghost sejtek nem csak vírusos papillománál, de ez is a felszínhez közel. Nagy sejtmag körülötte szinte üres cypl állomány. Koilocyták: egyértelmű jel a vírusos háttérre. Sejtmag mellett, perinuclearis halo egy üres terület, HALO van és kevés cytoplazma maradvány.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
105,korszovet_kepek.pdf,54,PAPILLOMA,1,419,page_054_img_01.jpg,data/imported/korszovet_kepek/images/page_054_img_01.jpg,945,616,"70.8,70.8,524.5,366.5",134106.8,Nem olyan rosszindulatú de vannak mitotikus alakok is,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
106,korszovet_kepek.pdf,54,PAPILLOMA,2,421,page_054_img_02.jpg,data/imported/korszovet_kepek/images/page_054_img_02.jpg,945,580,"70.8,405.8,524.5,684.3",126350.3,Nem olyan rosszindulatú de vannak mitotikus alakok is,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
107,korszovet_kepek.pdf,55,LAPHÁM CARCINOMA,1,424,page_055_img_01.jpg,data/imported/korszovet_kepek/images/page_055_img_01.jpg,945,590,"70.8,112.8,524.5,395.9",128414.2,"LAPHÁM CARCINOMA Karomágyban tipikus: sub-unguális carcinoma. Macskák leggyakoribb, de ca a második leggyakoribb a mastocytoma és melanoma után. Keratinocytákból indul ki ez is mint a papilloma. UV sugárzás indukálhat laphám karcinomát, ez egy promoter faktor. Még promoter faktorok: vírusjelenlét, genetika, sebzés, krónikus gyulladás is. Nagyon agresszív tumor, ujj amput. Orrtükör laphámkarcinomája is gyakori, mert ott kitett az UV nek, főleg ha fehér színű. Tipikus: kijárós fehér macska. Gyakran kifekélyesedik, bárhol lehet, még hüvelyen is. Garat-gégetájék, tonsilla, frontal sinus, mandibulába infiltráló sem ritka, kiugró testrészek. Szövettan tipikus, endofitikus a dermisz, szubkutisz felé. Trabeculákat, oszopokat képez ill kis szigeteket. Az epidermis tumora, peritumorálisan gyakori a hám diszplázia, fekély.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
108,korszovet_kepek.pdf,55,LAPHÁM CARCINOMA,2,426,page_055_img_02.jpg,data/imported/korszovet_kepek/images/page_055_img_02.jpg,583,350,"70.8,583.3,350.6,751.3",46989.6,"LAPHÁM CARCINOMA Karomágyban tipikus: sub-unguális carcinoma. Macskák leggyakoribb, de ca a második leggyakoribb a mastocytoma és melanoma után. Keratinocytákból indul ki ez is mint a papilloma. UV sugárzás indukálhat laphám karcinomát, ez egy promoter faktor. Még promoter faktorok: vírusjelenlét, genetika, sebzés, krónikus gyulladás is. Nagyon agresszív tumor, ujj amput. Orrtükör laphámkarcinomája is gyakori, mert ott kitett az UV nek, főleg ha fehér színű. Tipikus: kijárós fehér macska. Gyakran kifekélyesedik, bárhol lehet, még hüvelyen is. Garat-gégetájék, tonsilla, frontal sinus, mandibulába infiltráló sem ritka, kiugró testrészek. Szövettan tipikus, endofitikus a dermisz, szubkutisz felé. Trabeculákat, oszopokat képez ill kis szigeteket. Az epidermis tumora, peritumorálisan gyakori a hám diszplázia, fekély.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
109,korszovet_kepek.pdf,56,LAPHÁM CARCINOMA,1,429,page_056_img_01.jpg,data/imported/korszovet_kepek/images/page_056_img_01.jpg,945,688,"70.8,87.8,524.5,418.1",149824.1,Még megtartott keratinképzés: KERATINGYÖNGYÖK főleg nyálkahártyán ezek sincsenek már meg= erősen malignus változat.,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
110,korszovet_kepek.pdf,56,LAPHÁM CARCINOMA,2,431,page_056_img_02.jpg,data/imported/korszovet_kepek/images/page_056_img_02.jpg,945,557,"70.8,453.4,524.5,720.7",121247.3,Még megtartott keratinképzés: KERATINGYÖNGYÖK főleg nyálkahártyán ezek sincsenek már meg= erősen malignus változat.,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
111,korszovet_kepek.pdf,57,LAPHÁM CARCINOMA,1,434,page_057_img_01.jpg,data/imported/korszovet_kepek/images/page_057_img_01.jpg,945,585,"70.8,87.8,524.5,368.8",127438.9,"ez egy ép epidermisz a hozzá tartozó kacatokkal: Nagyon infiltratív, malignus,.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
112,korszovet_kepek.pdf,57,LAPHÁM CARCINOMA,2,436,page_057_img_02.jpg,data/imported/korszovet_kepek/images/page_057_img_02.jpg,945,654,"70.8,379.1,524.5,692.9",142339.7,"ez egy ép epidermisz a hozzá tartozó kacatokkal: Nagyon infiltratív, malignus,.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
113,korszovet_kepek.pdf,58,LAPHÁM CARCINOMA,1,439,page_058_img_01.jpg,data/imported/korszovet_kepek/images/page_058_img_01.jpg,945,494,"70.8,70.8,524.5,307.9",107525.9,"Nagyon polimorf sejtmagok, sok mitotikus alak. Kerek, ovális alak, hypokromatikusak.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
114,korszovet_kepek.pdf,58,LAPHÁM CARCINOMA,2,441,page_058_img_02.jpg,data/imported/korszovet_kepek/images/page_058_img_02.jpg,945,570,"70.8,318.2,524.5,591.9",124127.6,"Nagyon polimorf sejtmagok, sok mitotikus alak. Kerek, ovális alak, hypokromatikusak.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
115,korszovet_kepek.pdf,59,LAPHÁM CARCINOMA,1,444,page_059_img_01.jpg,data/imported/korszovet_kepek/images/page_059_img_01.jpg,945,676,"70.8,70.8,524.5,395.1",147079.8,"profázis, kerek mag de bazofilabb. metafázis: 1 középső vonalba tömörül anafázis: szétválik a kromatinállomány: 2 csík telofázis: szinte 2 külön sejt de még összefüggnek és a kromatin is még denzebb abnormális mitotikus sejtalakok: tripod sejtalak. TÜDŐ, VESE Egészséges tüdő: egy bronciolus, sok alveolus. 1es és a sarokban a 2 es típusú alv hámsejtek:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
116,korszovet_kepek.pdf,59,LAPHÁM CARCINOMA,2,446,page_059_img_02.jpg,data/imported/korszovet_kepek/images/page_059_img_02.jpg,434,324,"70.8,609.2,279.4,764.5",32381.6,"profázis, kerek mag de bazofilabb. metafázis: 1 középső vonalba tömörül anafázis: szétválik a kromatinállomány: 2 csík telofázis: szinte 2 külön sejt de még összefüggnek és a kromatin is még denzebb abnormális mitotikus sejtalakok: tripod sejtalak. TÜDŐ, VESE Egészséges tüdő: egy bronciolus, sok alveolus. 1es és a sarokban a 2 es típusú alv hámsejtek:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
117,korszovet_kepek.pdf,59,LAPHÁM CARCINOMA,3,448,page_059_img_03.jpg,data/imported/korszovet_kepek/images/page_059_img_03.jpg,440,321,"312.0,610.7,523.0,764.6",32489.0,"profázis, kerek mag de bazofilabb. metafázis: 1 középső vonalba tömörül anafázis: szétválik a kromatinállomány: 2 csík telofázis: szinte 2 külön sejt de még összefüggnek és a kromatin is még denzebb abnormális mitotikus sejtalakok: tripod sejtalak. TÜDŐ, VESE Egészséges tüdő: egy bronciolus, sok alveolus. 1es és a sarokban a 2 es típusú alv hámsejtek:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
118,korszovet_kepek.pdf,60,HURUTOS,1,451,page_060_img_01.jpg,data/imported/korszovet_kepek/images/page_060_img_01.jpg,945,688,"70.8,145.7,524.5,476.2",149892.1,"HURUTOS vagy HURUTOS- GENNYES BRONCHOPNEUMONIA humánban ez a lobális tgy. A csúcsi és középső lebenyeken vízben lesüllyedő részek. Nincs levegő a légutakban: a lumen tele van gyulladásos sejtekkel. Hurutos-gennyes gyulladás, ezért neutrofilek döntően","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
119,korszovet_kepek.pdf,60,HURUTOS,2,453,page_060_img_02.jpg,data/imported/korszovet_kepek/images/page_060_img_02.jpg,945,496,"70.8,520.5,524.5,758.3",107888.8,"HURUTOS vagy HURUTOS- GENNYES BRONCHOPNEUMONIA humánban ez a lobális tgy. A csúcsi és középső lebenyeken vízben lesüllyedő részek. Nincs levegő a légutakban: a lumen tele van gyulladásos sejtekkel. Hurutos-gennyes gyulladás, ezért neutrofilek döntően","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
120,korszovet_kepek.pdf,61,HURUTOS,1,456,page_061_img_01.jpg,data/imported/korszovet_kepek/images/page_061_img_01.jpg,859,637,"70.8,112.8,483.2,418.8",126175.0,"Bronchiolus gyulladása és peribronchitis, pneumoniával A kis bronchiolusok -de olykor a nagyobb bronchusok is -tele vannak gyulladásos izzadmánnyal: a metszéslapon az üregből sűrű tejfölszerű genny, neutrofil és levált hámsejtek","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
121,korszovet_kepek.pdf,62,HURUTOS,1,460,page_062_img_01.jpg,data/imported/korszovet_kepek/images/page_062_img_01.jpg,881,658,"70.8,70.8,494.0,386.8",133686.9,"Desquamált alveoláris hámsejtek, többnyire 1 es típusú alv. hámsejtek (95% a az alv felületnek, a gázcsere felületei: de érzékenyek bármilyen kis behatásra és leválva a sejtkapcsoló struktúrákról, lekerekednek, beesnek a gennybe a lumenben.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
122,korszovet_kepek.pdf,62,HURUTOS,2,462,page_062_img_02.jpg,data/imported/korszovet_kepek/images/page_062_img_02.jpg,858,644,"70.8,456.6,482.8,765.9",127425.4,"Desquamált alveoláris hámsejtek, többnyire 1 es típusú alv. hámsejtek (95% a az alv felületnek, a gázcsere felületei: de érzékenyek bármilyen kis behatásra és leválva a sejtkapcsoló struktúrákról, lekerekednek, beesnek a gennybe a lumenben.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
123,korszovet_kepek.pdf,63,HURUTOS,1,465,page_063_img_01.jpg,data/imported/korszovet_kepek/images/page_063_img_01.jpg,775,568,"70.8,104.8,442.8,377.5",101457.6,"Néha vannak benne vakuolumok- valszleg zsír vagy más, a metszet preparáció során kioldódó anyagok, valszleg surfactant veziculák= 2 es pneumocyták Ha ezek a 2-esek az alaphártyán proliferálnak, az regeneráció jele: az 1 es pneumocy érzékenyebb, mindentől leválnak, ami marad az ellapul, hogy védje az alaphártyát. Gyógyuláskor ezek helyére a 2-esek proliferálnak, majd differenciálódnak 1 essé.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
124,korszovet_kepek.pdf,63,HURUTOS,2,467,page_063_img_02.jpg,data/imported/korszovet_kepek/images/page_063_img_02.jpg,945,619,"70.8,439.0,524.5,736.0",134696.5,"Néha vannak benne vakuolumok- valszleg zsír vagy más, a metszet preparáció során kioldódó anyagok, valszleg surfactant veziculák= 2 es pneumocyták Ha ezek a 2-esek az alaphártyán proliferálnak, az regeneráció jele: az 1 es pneumocy érzékenyebb, mindentől leválnak, ami marad az ellapul, hogy védje az alaphártyát. Gyógyuláskor ezek helyére a 2-esek proliferálnak, majd differenciálódnak 1 essé.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
125,korszovet_kepek.pdf,64,KRUPPOS PNEUMONIA,1,470,page_064_img_01.jpg,data/imported/korszovet_kepek/images/page_064_img_01.jpg,945,550,"70.8,112.8,524.5,376.9",119795.8,"KRUPPOS PNEUMONIA- májszerűen tömött és mindig fibrines mellhártyagyulladás. Leggyakrabban nyúlbam igen súlyos, fehér bevonat az alsó légutak gyull sejtekkel teljesen kitöltöttek, a vérerekben kiterjedt thrombosis.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
126,korszovet_kepek.pdf,64,KRUPPOS PNEUMONIA,2,472,page_064_img_02.jpg,data/imported/korszovet_kepek/images/page_064_img_02.jpg,945,495,"70.8,429.1,524.5,666.9",107843.4,"KRUPPOS PNEUMONIA- májszerűen tömött és mindig fibrines mellhártyagyulladás. Leggyakrabban nyúlbam igen súlyos, fehér bevonat az alsó légutak gyull sejtekkel teljesen kitöltöttek, a vérerekben kiterjedt thrombosis.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
127,korszovet_kepek.pdf,65,KRUPPOS PNEUMONIA,1,475,page_065_img_01.jpg,data/imported/korszovet_kepek/images/page_065_img_01.jpg,945,487,"70.8,70.8,524.5,304.5",106006.3,"Ilyenkor a folyamat minden irányban terjed, nem szab gátat neki semmi. Jobb alsó sarokban bronchiolus üreg, feszülésig telve gyullsejtes tartalommal. Rózsaszínes lilás tartalom: fehérje, ami itt fibrin","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
128,korszovet_kepek.pdf,65,KRUPPOS PNEUMONIA,2,477,page_065_img_02.jpg,data/imported/korszovet_kepek/images/page_065_img_02.jpg,945,496,"70.8,378.1,524.5,616.4",108092.9,"Ilyenkor a folyamat minden irányban terjed, nem szab gátat neki semmi. Jobb alsó sarokban bronchiolus üreg, feszülésig telve gyullsejtes tartalommal. Rózsaszínes lilás tartalom: fehérje, ami itt fibrin","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
129,korszovet_kepek.pdf,66,KRUPPOS PNEUMONIA,1,480,page_066_img_01.jpg,data/imported/korszovet_kepek/images/page_066_img_01.jpg,945,668,"70.8,70.8,524.5,391.7",145537.6,kék a fibrinszál.,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
130,korszovet_kepek.pdf,67,ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA,1,483,page_067_img_01.jpg,data/imported/korszovet_kepek/images/page_067_img_01.jpg,778,587,"70.8,95.8,444.1,377.8",105252.8,"ACTINOBACILLUS PLEUROPNEUMONIAE OKOZTA tüdő és mellhártyagyulladás: toxinok hatására nem a fibrinkiválás, inkább elhalás: Kifejezetten ödémás, fehérjegazdag ödémás területek, az alveolusok üregében savó!","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
